TownhallReview;2017-07-19 18:46;0;1;"# Obamacare hurt the American health system. Unfortunately, several Republican Senators' opposition has enshrined it. http://townhallreview.com/2017/07/obamacare-enshrined/ …pic.twitter.com/OsqC94pyVp";;;#;"887805789896925184";https://twitter.com/TownhallReview/status/887805789896925184
WillSmirk4Food;2017-07-20 17:15;0;0;"Raw Story: Nursing home in pro-Trump Missouri town fears Obamacare repeal will force them to turn the elderly away http://ift.tt/2tkl08j";;;;"888145479682465793";https://twitter.com/WillSmirk4Food/status/888145479682465793
GoGayDC;2017-07-24 05:44;0;0;"This Trans Woman Will Stop Breathing Without Obamacare http://ift.tt/2uoMNHl";;;;"889420984960393216";https://twitter.com/GoGayDC/status/889420984960393216
nona13;2017-07-20 16:02;0;0;"@ SenDeanHeller abandon repeal. Reject # Obamacare sabotage, find bipartisan solutions. This is an issue which affects all Americans! Thx!";;@;#;"888126927730491399";https://twitter.com/nona13/status/888126927730491399
IPOmaven;2017-07-19 21:08;0;0;"Pressure Builds On Republicans Opposing Obamacare Repeal http://www.npr.org/2017/07/19/538205591/pressure-builds-on-republicans-opposing-obamacare-repeal?utm_medium=RSS&utm_campaign=news …";;;;"887841517234253824";https://twitter.com/IPOmaven/status/887841517234253824
T_Pigache;2017-07-22 16:17;0;1;"L'Obamacare reste en place, Donald Trump contraint d'abandonner https://www.sciencesetavenir.fr/politique/l-obamacare-reste-en-place-donald-trump-contraint-d-abandonner_114882 … via @ Sciences_Avenir";;@;;"888855662293397504";https://twitter.com/T_Pigache/status/888855662293397504
chezmichel7;2017-07-20 18:47;0;1;"GOP Leaders Offer To Make Obamacare Repeal Bill Slightly Less Awful http://www.huffingtonpost.com/entry/obamacare-repeal-senate-gop-changes_us_5970c4a4e4b0aa14ea781e3f …";;;;"888168564108124161";https://twitter.com/chezmichel7/status/888168564108124161
Shopall3;2017-07-21 22:26;0;0;"‘Let # ObamaCare # Fail,’ # Trump Says as G.O.P. # Health # Bill ... - https://goo.gl/yood1f  - # Auto_Insurance # GOPpic.twitter.com/v7o3l5477Z";;;# # # # # # #;"888585977534533633";https://twitter.com/Shopall3/status/888585977534533633
moberryrn;2017-07-19 18:08;0;0;"why do you call it Obamacare?";;;;"887796197666295808";https://twitter.com/moberryrn/status/887796197666295808
cahulaan;2017-07-19 17:36;0;0;"CBO estimates 32 million more uninsured in a decade with Obamacare repeal: The number is… http://dlvr.it/PWtpQS # Politics # TheResistancepic.twitter.com/M1stbSGtCD";;;# #;"887788277570224128";https://twitter.com/cahulaan/status/887788277570224128
MistyBD04;2017-07-22 11:03;0;0;"You can't even unite the rep senators. Your pathetic plan sucks and we ALL know it. Obamacare is far from dead. Get over it and FIX IT.";;;;"888776491819048961";https://twitter.com/MistyBD04/status/888776491819048961
jvargasnow;2017-07-19 19:52;0;1;"Why should they care they don't have # Obamacare. https://twitter.com/WitmerCarl/status/887818908698382336 …";;;#;"887822477493010432";https://twitter.com/jvargasnow/status/887822477493010432
amadeedavid;2017-07-20 12:24;0;0;"Rep. Tom Garrett Announces Intent to File Discharge Petition on Obamacare Repeal http://bit.ly/2vEmZoF";;;;"888072128699957249";https://twitter.com/amadeedavid/status/888072128699957249
thomascbowen;2017-07-21 21:25;0;0;"See this thread? This is why Obama, Pelosi, Reid decided to forgoe Obamacare through reconciliation process. And Byrd was still alive then. https://twitter.com/jiwallner/status/888563005163581440 …";;;;"888570634267054080";https://twitter.com/thomascbowen/status/888570634267054080
30de2e4d6c4f416;2017-07-24 16:16;0;1;"Hey now when GOP's done w their ObamaCare repeal, that's gonna look like Mayo clinic to us.";;;;"889579999585501185";https://twitter.com/30de2e4d6c4f416/status/889579999585501185
helen1005;2017-07-20 07:19;0;0;"@ cspanwj Obamacare dug a money pit for working class, if couldn't afford it , had to pay hefty fine to Feds, replace it";;@;;"887995269211504641";https://twitter.com/helen1005/status/887995269211504641
HernanPorrasM;2017-07-20 10:56;0;0;"Trump: "Dejemos que el Obamacare fracase" https://goo.gl/rVwREa # NoTextAndDrivepic.twitter.com/dWQpYCtzW5";;;#;"888049964449841152";https://twitter.com/HernanPorrasM/status/888049964449841152
jeffgluck1755;2017-07-24 18:04;0;0;""Get well soon" Obamacare.";;;;"889607227870502913";https://twitter.com/jeffgluck1755/status/889607227870502913
MsMarialba;2017-07-20 14:33;0;1;". @ LisaMurkowski, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888104606399516672";https://twitter.com/MsMarialba/status/888104606399516672
fiftyfiveangel;2017-07-19 20:32;2;7;"And he will have access to excellent medical care because # Senators exempted themselves from # Obamacare ... # MAGA # CCOThttps://twitter.com/tony19542/status/887831524258852864 …";;;# # # #;"887832467993972738";https://twitter.com/fiftyfiveangel/status/887832467993972738
CS3_johnsey;2017-07-24 17:38;0;0;"'Obamacare is death:' Trump cajoles Senate to pass his nasty version of health care bill http://for.tn/2v0ISCf";;;;"889600599238606848";https://twitter.com/CS3_johnsey/status/889600599238606848
mattprewett;2017-07-22 09:00;0;0;"He was talking about how the Democrats had passed the Affordable Care Act ( # Obamacare). The GOP must not make the same mistake! https://twitter.com/mattprewett/status/888742258236895237 …";;;#;"888745452891496448";https://twitter.com/mattprewett/status/888745452891496448
BenjaminHCCarr;2017-07-24 05:12;0;0;"Consider: Under # Senate # Obamacare # repeal some # Americans would pay more than total # income for # health # coverage http://lat.ms/2uOeue1 pic.twitter.com/X4aMxu5koo";;;# # # # # # #;"889412863965704197";https://twitter.com/BenjaminHCCarr/status/889412863965704197
IbawOffice;2017-07-24 17:34;0;0;"IRS Data: 84% of people hit with Obamacare mandate tax earn under $50K. Link for info: https://www.daines.senate.gov/imo/media/doc/Individual%20Mandate%20Tax%20Penalty%20-%202014-FINAL[1].pdf …";;;;"889599795299528706";https://twitter.com/IbawOffice/status/889599795299528706
SimplyAmazing68;2017-07-24 15:51;0;0;""Victims of 'Obamacare' "";;;;"889573812907503621";https://twitter.com/SimplyAmazing68/status/889573812907503621
zaswadosaze;2017-07-24 13:50;0;0;"Trump and the GOP Are Not Discussing Whether to Let Obamacare Die. They Are Plotting to Kill It http://www.truth-out.org/opinion/item/41366-trump-and-the-gop-are-not-discussing-whether-to-let-obamacare-die-they-are-plotting-to-kill-it … via @ truthout";;@;;"889543363187187712";https://twitter.com/zaswadosaze/status/889543363187187712
mexillennialjr;2017-07-19 22:51;0;0;"Trump Demands That Senators Find a Way to Replace Obamacare https://nyti.ms/2uz2ZXK  via @ nytpolitics";;@;;"887867613027618816";https://twitter.com/mexillennialjr/status/887867613027618816
angela0917;2017-07-24 15:16;0;0;"ACA is Obamacare. AHCA is the proposed new healthcare act";;;;"889565047873298436";https://twitter.com/angela0917/status/889565047873298436
ChubeInSA;2017-07-24 16:05;0;1;"As Trump made noises about # obamacare, folks are having fun with the woman behind him who had a waxident https://twitter.com/ShannonBrooke01/status/889574838385295361 …";;;#;"889577236784979968";https://twitter.com/ChubeInSA/status/889577236784979968
thejoshuablog;2017-07-20 16:20;2;0;"Via @ crooksandliars: Fox News Admits 'Compromise With Democrats' Wins Obamacare Poll 3-1 http://dlvr.it/PX9Bh6  | # p2 # tcotpic.twitter.com/wbyGH2PFDp";;@;# #;"888131533743181824";https://twitter.com/thejoshuablog/status/888131533743181824
Velvetpage;2017-07-23 14:25;0;0;"Yes. But fewer than before Obamacare, and far, far fewer than if the ACA is repealed.";;;;"889189853119873024";https://twitter.com/Velvetpage/status/889189853119873024
timschreiernyc;2017-07-21 16:52;0;0;"These Americans Hated the Health Law. Until the Idea of Repeal Sank In. https://nyti.ms/2tvgvvK # ACA # Obamacare # healthcare # repeal";;;# # # #;"888502053177143297";https://twitter.com/timschreiernyc/status/888502053177143297
NatDialogues;2017-07-22 22:27;2;2;"Trump is working to take health insurance from Americans Trump is funding a PR campaign to undermine Obamacare http://www.businessinsider.com/trump-is-funding-pr-campaign-undermine-obamacare-2017-7 …";;;;"888948687275085824";https://twitter.com/NatDialogues/status/888948687275085824
NegronDoc;2017-07-19 23:24;1;0;"GOP's Obamacare Repeal Cuts Insured by 32 Million, CBO Says http://a.msn.com/01/en-us/AAosLiN?ocid=st …";;;;"887875933113171968";https://twitter.com/NegronDoc/status/887875933113171968
droolindog;2017-07-24 11:34;0;0;"So long, Spicey. GOP will try to gut Obamacare, again. Weed is on our minds. – Sacramento Bee http://droolindog.net/2017/07/24/so-long-spicey-gop-will-try-to-gut-obamacare-again-weed-is-on-our-minds-sacramento-bee/ …";;;;"889509013884477440";https://twitter.com/droolindog/status/889509013884477440
ProgressWeekly;2017-07-21 13:27;0;0;"Analysis: By a whopping 2-to-1 margin, Americans prefer # Obamacare to Republican replacements: http://wapo.st/2ux8oi5?tid=ss_tw&utm_term=.768623c7c4b9 …";;;#;"888450354182062081";https://twitter.com/ProgressWeekly/status/888450354182062081
Feeds4U;2017-07-24 16:30;0;0;"Trump warns senators against voting to extend 'Obamacare nightmare' http://bit.ly/2gXQJu5 # Politics # News";;;# #;"889583587762159617";https://twitter.com/Feeds4U/status/889583587762159617
xmethuselahx;2017-07-20 23:38;1;1;"MT @ jstines3: There is absolutely NO EXCUSE now! We demand # FullRepeal of Obamacare! # NoObamacareLite pic.twitter.com/kFejV4ZxbW # PJNET";;@;# # #;"888241703244582913";https://twitter.com/xmethuselahx/status/888241703244582913
SecondContArmy;2017-07-20 12:05;0;0;"When # Obamacare fails, who are you going to blame??? Or, will you acknowledge your role in people losing their health care???";;;#;"888067411966087169";https://twitter.com/SecondContArmy/status/888067411966087169
D_Blanchflower;2017-07-24 15:56;1;3;"@ potus says repeal Obamacare that has done so much damage by bringing coverage to 32 million people & raising premia for a few in red states";;@;;"889575155252555777";https://twitter.com/D_Blanchflower/status/889575155252555777
lafferty_alan;2017-07-22 16:34;0;2;"@ SenCoryGardner repeal and replace Obamacare! At the very least repeal!";;@;;"888859798732644352";https://twitter.com/lafferty_alan/status/888859798732644352
neongrey11;2017-07-21 18:10;3;0;". @ SenRobPortman, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"888521696608608256";https://twitter.com/neongrey11/status/888521696608608256
don85375;2017-07-20 10:57;0;0;"Thoughts & prayers go out to John McCain & his family for a speedy recovery thank God he doesn't have to go to the VA hospital or Obamacare";;;;"888050239847899137";https://twitter.com/don85375/status/888050239847899137
sarcasmbaas;2017-07-19 22:45;0;0;"so you admit people will die without replacing Obamacare then? Sheesh. Make up your mind already.";;;;"887865958026534912";https://twitter.com/sarcasmbaas/status/887865958026534912
exladycop;2017-07-21 16:09;0;0;"U.S. Senators, repeal 100% of Obamacare, now! https://www.votervoice.net/Shares/BlN-WAtFACrGNA9YFBR7EAA …";;;;"888491115766317057";https://twitter.com/exladycop/status/888491115766317057
Savage_Peace;2017-07-24 19:43;0;0;"@ RealJamesWoods Time to move on # hack # loser. Your party runs the # congress and # WhiteHouse and still cant repeal # obamacare. # failurehttps://twitter.com/realjameswoods/status/889260096743755776 …";;@;# # # # # #;"889632144557043720";https://twitter.com/Savage_Peace/status/889632144557043720
Valkoinenkani;2017-07-24 15:58;0;0;"Obamacare was never meant for the hardworking. We are it's victims.";;;;"889575636926386178";https://twitter.com/Valkoinenkani/status/889575636926386178
MrWordsWorth;2017-07-24 19:52;1;1;"The only way Obamacare is death is if Trump gets so outraged about it his heart shuts down";;;;"889634508823293954";https://twitter.com/MrWordsWorth/status/889634508823293954
MaryVale818;2017-07-21 11:06;0;0;"Pence Lights Into Lawmakers Over Obamacare Repeal Effort: ‘Congress Needs to Do Their Job Now’ http://freebeacon.com/issues/pence-lights-into-lawmakers-over-obamacare-repeal-congress-needs-to-do-their-job-now/ …";;;;"888414860341637120";https://twitter.com/MaryVale818/status/888414860341637120
margab18;2017-07-22 12:54;0;0;"They all hated 'Obamacare'—until they found out how repealing it would affect them https://www.dailykos.com/story/2017/7/22/1682895/-They-All-Hated-Obamacare-Until-They-Found-Out-How-Repealing-It-Would-Affect-Them …";;;;"888804388122365952";https://twitter.com/margab18/status/888804388122365952
SteveGrzanich;2017-07-19 17:23;3;1;"JUST IN: CBO says Obamacare repeal-only bill would raise number of uninsured by 27 million by 2020";;;;"887785103279128581";https://twitter.com/SteveGrzanich/status/887785103279128581
Hotpage_News;2017-07-24 09:37;1;1;"# TRUMP MAKES VEILED THREAT to GOP on Obamacare - Politico http://hotpagenews.com/r/183763";;;#;"889479732898783237";https://twitter.com/Hotpage_News/status/889479732898783237
DanielAFee1;2017-07-24 18:27;0;0;"If it wasn't for Obamacare, Gore would have won Florida. @ SMShow @ frangeladuo @ SueinRockville @ JohnFugelsang @ RockyMntnMike @ JoyAnnReidhttps://twitter.com/HalSparks/status/889584289787990016 …";;@ @ @ @ @ @;;"889613117621243904";https://twitter.com/DanielAFee1/status/889613117621243904
CAPROSVC;2017-07-19 19:12;0;0;"32 million would be left uninsured by 2026 under new Senate Obamacare repeal bill, budget office says http://californiasop.com/los_angeles_process_Server/32-million-would-be-left-uninsured-by-2026-under-new-senate-obamacare-repeal-bill-budget-office-says/ …";;;;"887812330192502785";https://twitter.com/CAPROSVC/status/887812330192502785
stewonthis1;2017-07-19 16:54;0;0;"If you think about it Obamacare basically sticks it to the same people the left despises.";;;;"887777602764767233";https://twitter.com/stewonthis1/status/887777602764767233
susanj357;2017-07-21 14:12;2;0;"Corker changes mind and says he will support 'repeal and delay' of Obamacare http://www.tennessean.com/story/news/politics/2017/07/20/sen-bob-corker-support-repeal-and-delay-obamacare/495176001/ … You're an immoral man @ SenBobCorker";;@;;"888461693361303552";https://twitter.com/susanj357/status/888461693361303552
sh_irredeemable;2017-07-23 20:39;0;0;"Suggestion: Trump should not veto but also not sign Russia sanctions bill until Congress gets rid of Obamacare! America-First obstruction!";;;;"889283931677364225";https://twitter.com/sh_irredeemable/status/889283931677364225
mjinverso;2017-07-22 21:28;0;0;"@ PattyMurray I urge you to support the “motion to proceed” to the Obamacare Repeal Reconciliation Act.";;@;;"888933691824779264";https://twitter.com/mjinverso/status/888933691824779264
2cowboys4u;2017-07-20 19:58;0;1;"MT @ TrumpTrain45Pac: # MarkMeadows on repealing # ObamaCare: Failure is not an option right now. pic.twitter.com/JrMWDS7uTj # FullRepeal # PJNET";;@;# # # #;"888186302499258368";https://twitter.com/2cowboys4u/status/888186302499258368
americasliberty;2017-07-24 17:48;2;5;"Nope. Not even close. # FullRepeal # CleanRepeal # RealRepeal # KeepYourPromise # RepealAndReplace # HealthCare # ObamaCare pic.twitter.com/6qaRGb3XLf";;;# # # # # # #;"889603119176310784";https://twitter.com/americasliberty/status/889603119176310784
trumpathon;2017-07-20 12:04;0;0;"Rep. Adam Schiff on Trump: “WE SHOULD REPEAL AND REPLACE” ObamaCare @ AdamSchiffCA # Breaking http://trumpathon.com/rep-adam-schiff-on-trump-we-should-repeal-and-replace-obamacare-adamschiffca-breaking/ …pic.twitter.com/Wr8SV91kZr";;@;#;"888066979730509824";https://twitter.com/trumpathon/status/888066979730509824
SJT_MAGA;2017-07-22 10:28;0;0;"# GOP must get their act together and back @ POTUS on what he ran on or WE will hold them accountable # Obamacare https://twitter.com/realdonaldtrump/status/888736256145985536 …";;@;# #;"888767836847525889";https://twitter.com/SJT_MAGA/status/888767836847525889
donnahaarer;2017-07-20 17:14;0;0;"@ realDonaldTrump Make Congress have to use Obamacare and then see if maybe then we can get something done, normal people can't afford OCare";;@;;"888145230037471232";https://twitter.com/donnahaarer/status/888145230037471232
BrakefieldDeb;2017-07-21 12:57;0;0;"Ali VelshiVerified account @ AliVelshi Jul 17 For Facts Sake: # Obamacare is NOT in a death spiral pic.twitter.com/DisVnosOWz";;@;#;"888442818364047360";https://twitter.com/BrakefieldDeb/status/888442818364047360
GGhanepoorNews;2017-07-24 17:52;2;2;"Trump pleads with Republicans to keep their promise, roll back Obamacare …https://gholamrezaghanepoor1976.blogspot.com.tr/2017/07/trump-pleads-with-republicans-to-keep.html …pic.twitter.com/xPKwvhnMZm";;;;"889604259058245639";https://twitter.com/GGhanepoorNews/status/889604259058245639
Adel__Almalki;2017-07-24 17:45;661;0;"# News by # almalki : Trump pleads with Republicans to keep their promise, roll back Obamacare http://ow.ly/vhus50d0vQy";;;# #;"889602510482284546";https://twitter.com/Adel__Almalki/status/889602510482284546
MrJoCool;2017-07-20 14:18;0;0;""Repeal dead # Obamacare " # ACA "I'm not dead!" GOP: It will be soon. It's very ill. ACA: I'm getting better! GOP: You're not fooling anyone.";;;# #;"888100795501039618";https://twitter.com/MrJoCool/status/888100795501039618
starryann;2017-07-24 19:12;1;1;"Funny they had eight years to do all those things but instead they helped Obama skirt close to breaking law,passed Obamacare, other scandals";;;;"889624258908913664";https://twitter.com/starryann/status/889624258908913664
photoguydarren;2017-07-22 15:43;0;0;"Obama Care is nit dead and if u have your way, millions of us will be the ones dying!";;;;"888847093665759232";https://twitter.com/photoguydarren/status/888847093665759232
LAF1231;2017-07-20 20:57;0;0;". @ LisaMurkowski, abandon repeal. Reject the administration's # Obamacare sabotage, and let's find bipartisan solutions.";;@;#;"888201219176636416";https://twitter.com/LAF1231/status/888201219176636416
wealthmonger;2017-07-20 18:48;0;0;"Team Trump Used Obamacare Money to Run PR Effort Against It http://thebea.st/2th6AG1?source=twitter&via=mobile … via @ thedailybeast";;@;;"888168885215780869";https://twitter.com/wealthmonger/status/888168885215780869
FAFPAC;2017-07-23 04:21;0;0;"there have been no tax breaks yet, not even a release of the tax reform yet. Health care was destroyed by Obamacare.";;;;"889037788242485248";https://twitter.com/FAFPAC/status/889037788242485248
80k_0k8;2017-07-24 15:30;0;0;""Victims of Obamacare" Trump found a few needles in the haystack.";;;;"889568444961636352";https://twitter.com/80k_0k8/status/889568444961636352
PBarone160;2017-07-20 13:42;0;0;"We the People want FULL REPEAL of the ACA, Obamacare";;;;"888091848643837953";https://twitter.com/PBarone160/status/888091848643837953
zeitgeist2o12;2017-07-20 17:38;0;0;"Conservative Leaders Demand ‘Traitorous’ Republicans Keep Their Promise to Repeal Obamacare...... http://fb.me/6nEk2Epbs";;;;"888151235852984320";https://twitter.com/zeitgeist2o12/status/888151235852984320
daviddBstroh;2017-07-23 09:24;0;0;"Every time a politician mentions the failure of # Obamacare I remember that it saved my brother in law's life # ACA # Healthcare # compassion";;;# # # #;"889114070842056704";https://twitter.com/daviddBstroh/status/889114070842056704
wvunger;2017-07-24 11:28;0;0;". @ SenCapito, as one of your constituents: Stop blocking Obamacare repeal & defunding Planned Parenthood! # DefundPPhttps://cards.twitter.com/cards/ao1o1/4kb0l …";;@;#;"889507654451826690";https://twitter.com/wvunger/status/889507654451826690
AChrysantheMOM;2017-07-24 15:46;0;0;"Is this healthcare statement about 45's disdain for Democrats or about the details of replacing Obamacare with the Senate Bill??";;;;"889572526661226496";https://twitter.com/AChrysantheMOM/status/889572526661226496
mlszone9;2017-07-20 11:45;0;0;"Mr. Trump why don't tell the senate and congress they all must use Obamacare for their insurance and pay for it and maybe they would wakeup";;;;"888062358261817344";https://twitter.com/mlszone9/status/888062358261817344
shelbythyme;2017-07-23 04:13;0;0;"And those Senators need to repeal Obamacare !";;;;"889035642809839617";https://twitter.com/shelbythyme/status/889035642809839617
DrHeatherParry;2017-07-19 18:15;1;1;"Madness! Trump wants to repeal Obamacare and yet is eager to throw away money on an unfortunate wreck who is beyond his help. https://twitter.com/NBCNews/status/887632848995311616 …";;;;"887798185820925954";https://twitter.com/DrHeatherParry/status/887798185820925954
John_M_Lally;2017-07-22 09:15;0;0;"Obamacare is a very popular Democratic law. Of course they're not going to vote to repeal their own law. Why would they?";;;;"888749224116060161";https://twitter.com/John_M_Lally/status/888749224116060161
sandysuepek;2017-07-24 16:13;0;0;"Please do not vote for a dangerous bill,crafted in secret. We need to fix Obamacare with bipartisan cooperation. And protect women's health!";;;;"889579392573337603";https://twitter.com/sandysuepek/status/889579392573337603
LizEady1;2017-07-20 21:41;2;2;"MT @ EB_imconfus: REPEAL EVERY WORD of # OBAMACARE! pic.twitter.com/muTAJnReMw # FullRepeal # PJNET";;@;# # #;"888212303287468032";https://twitter.com/LizEady1/status/888212303287468032
lynne2222;2017-07-22 20:15;1;3;"You have been lucky you entire life with health ins. Try stepping in shoes that cant afford the Obamacare. I have. Not great.";;;;"888915359817924609";https://twitter.com/lynne2222/status/888915359817924609
GohJoh;2017-07-21 18:32;0;0;". @ SenRobPortman, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"888527138332090368";https://twitter.com/GohJoh/status/888527138332090368
MikeLewisTO;2017-07-20 10:15;0;0;"Obamacare has problems but is better than anything proposed.";;;;"888039592842145792";https://twitter.com/MikeLewisTO/status/888039592842145792
Mr_AlVil;2017-07-24 16:34;0;0;""Obamacare is death:" Trump urges fellow Republicans to move ahead with health-care overhaul http://wapo.st/2utSWR0";;;;"889584544520835072";https://twitter.com/Mr_AlVil/status/889584544520835072
avilaperiodista;2017-07-20 03:21;0;0;"La derogación del ‘Obamacare’ dejará sin cobertura médica a 32 millones de personas de cara a 2026 https://noticierouniversal.com/espana/la-derogacion-del-obamacare-dejara-sin-cobertura-medica-a-32-millones-de-personas-de-cara-a-2026/ …";;;;"887935362898821120";https://twitter.com/avilaperiodista/status/887935362898821120
bottaro_thomas;2017-07-23 13:25;0;0;"Repeal first! Get rid of the damned Obamacare thing altogether! It's an easy vote!";;;;"889174635107020802";https://twitter.com/bottaro_thomas/status/889174635107020802
UJournalism;2017-07-19 23:13;0;0;"SLAP: President Trump Calls Predecessor Obama a Liar on the Subject of ObamaCare http://www.washingtontimes.com/news/2017/jul/19/donald-trump-calls-barack-obama-liar/ …";;;;"887873015236632578";https://twitter.com/UJournalism/status/887873015236632578
Recruiter_Medic;2017-07-24 16:39;0;0;"The President turns up the heat on Senate Republicans to repeal and replace Obamacare http://tw.eet.link/PY9qy4 pic.twitter.com/IBJs7x2bfw";;;;"889585852900233216";https://twitter.com/Recruiter_Medic/status/889585852900233216
JoshRosenau;2017-07-24 18:53;0;0;"Bear in mind that the core of Obamacare was debated through Dem primary and the bill had a year of hearings, markup, town halls @ JoshRosenau";;@;;"889619514685632513";https://twitter.com/JoshRosenau/status/889619514685632513
nuuzfeed;2017-07-21 18:21;0;0;"'GOP Traitors Sabotaging Obamacare Repeal Just Got Terrible News!'-Truthfeed http://back.ly/TVfdX";;;;"888524300747067392";https://twitter.com/nuuzfeed/status/888524300747067392
PS641600;2017-07-22 06:04;0;0;"Trump's war of attrition against Obamacare - Politico http://www.politico.com/story/2017/07/21/trumps-war-of-attrition-against-obamacare-240777 …";;;;"888701152170311681";https://twitter.com/PS641600/status/888701152170311681
MsNashville;2017-07-20 23:21;0;0;"Trump administration pulls Obamacare help in 18 cities http://a.msn.com/00/en-us/AAovndH?ocid=st …";;;;"888237347782963200";https://twitter.com/MsNashville/status/888237347782963200
cahulaan;2017-07-19 18:22;0;0;"Budget Office: GOP Obamacare Repeal Plan Would Increase… http://dlvr.it/PWvG3c # Uncategorized # HealthCare # onetime # TheResistancepic.twitter.com/UJJ2sWP0mt";;;# # # #;"887799791840669697";https://twitter.com/cahulaan/status/887799791840669697
dur65geo;2017-07-20 14:38;0;0;". @ SenDeanHeller, abandon repeal. Reject the administration's # Obamacare sabotage. Vote NO to repeal Obamacare.";;@;#;"888105751817863169";https://twitter.com/dur65geo/status/888105751817863169
sharonjacobs;2017-07-20 00:22;0;0;"Obamacare repeal is flailing because Obamacare is working http://fb.me/1dm2PvdIR";;;;"887890465231704064";https://twitter.com/sharonjacobs/status/887890465231704064
GlennKesslerWP;2017-07-24 14:50;12;9;"Here's another round-up of dubious Trump Obamacare claims. It could be a drinking game! http://wapo.st/2sbQ9Le?tid=ss_tw&utm_term=.8d4ab0702591 …";;;;"889558406419361792";https://twitter.com/GlennKesslerWP/status/889558406419361792
pmcdonald16;2017-07-19 17:08;0;0;"If it's so good, why does Obamacare need to be "fixed" & since when do Democrats work with Republicans on anything?";;;;"887781219739607040";https://twitter.com/pmcdonald16/status/887781219739607040
jstines3;2017-07-22 16:02;7;9;". @ SpeakerRyan @ POTUS @ GOP has promised # FullRepeal of Obamacare for 6 long years! # PJNET # NoRyanCarepic.twitter.com/pxOs8KH6MI";;@ @ @;# # #;"888851871938498560";https://twitter.com/jstines3/status/888851871938498560
arbpen;2017-07-21 18:22;0;0;". @ SenCapito, your constituents want bipartisan solutions. Reject this sabotage of our health care–vote 'no' on # Obamacare repeal.";;@;#;"888524655639658496";https://twitter.com/arbpen/status/888524655639658496
MrSalvo4;2017-07-22 13:05;0;0;"I got an idea that might work. @ realDonaldTrump promises to veto Obamacare repeal, senators finally feel like they can vote for it.";;@;;"888807263883972609";https://twitter.com/MrSalvo4/status/888807263883972609
rwbmontreal;2017-07-24 17:21;0;0;"FAKE NEWS: Obamacare seems to be getting better with time and more and more Americans are benefitting from it..";;;;"889596488116056064";https://twitter.com/rwbmontreal/status/889596488116056064
eva_lisco;2017-07-24 15:56;0;0;"If you do not vote The Failing Obamacare out we vote you out.";;;;"889574983038636040";https://twitter.com/eva_lisco/status/889574983038636040
Catfreeek;2017-07-24 09:20;0;0;"You have nothing viable to offer us, do the right thing and fix Obamacare. Better yet, # Resign and do us all a big favor.";;;#;"889475325377249281";https://twitter.com/Catfreeek/status/889475325377249281
waqueau1;2017-07-24 19:28;0;0;"Your constituents are depending on you, @ SenDeanHeller. Vote 'no' on # Obamacare repeal.";;@;#;"889628376310460417";https://twitter.com/waqueau1/status/889628376310460417
cindylbuckeye;2017-07-24 16:07;0;0;"Of course not,same people who passed obama care before they could see what was in http://it.vote  them out 2018!";;;;"889577883911557121";https://twitter.com/cindylbuckeye/status/889577883911557121
blather2blather;2017-07-23 20:26;0;0;"The tentacles of Obamacare are way too entangled in every aspect of lives to simply "repeal." MUST have a specific replacement plan!";;;;"889280612242259968";https://twitter.com/blather2blather/status/889280612242259968
3fecta;2017-07-24 15:51;3;2;"Four score and seventeen years ago, Lincoln totally failed to stop Obamacare even though Andrew Jackson would have done the job. Bigly.";;;;"889573749498023936";https://twitter.com/3fecta/status/889573749498023936
WashTimesOpEd;2017-07-19 17:45;0;0;"# Obamacare, collapsing and abandoned by millions, survives on life support # WashTimesEd http://ow.ly/10dF30dKD1L";;;# #;"887790434201808896";https://twitter.com/WashTimesOpEd/status/887790434201808896
ForeverLogical;2017-07-22 02:12;0;1;"# BREAKING: Study shows ObamaCare markets are "stabilizing," not collapsing http://hill.cm/TGEd2qH";;;#;"888642807123988480";https://twitter.com/ForeverLogical/status/888642807123988480
GabriellaMcCan2;2017-07-24 17:33;0;0;"Forget Obamacare or Trumpcare, the cure of the disease you are talking about is awaiting FDA approval. Just do it!";;;;"889599568291262464";https://twitter.com/GabriellaMcCan2/status/889599568291262464
paulmcclintock;2017-07-20 09:50;0;0;"●●OBAMACARE NOT PERFECT●● ■ But it's BETTER THAN NO CARE■ pic.twitter.com/II9IKSYe36";;;;"888033496777805824";https://twitter.com/paulmcclintock/status/888033496777805824
10ctf;2017-07-21 17:50;0;0;"Time for congress to be on obamacare then maybe they would get their act together! The people should demand congress be on Obamacare!";;;;"888516673560604672";https://twitter.com/10ctf/status/888516673560604672
PoliticsIsDirty;2017-07-19 21:00;0;0;"Of course. Now that the GOP could actually replace the failing and disastrous Obamacare law… President Trump... http://fb.me/8je1oBFUe";;;;"887839512864444416";https://twitter.com/PoliticsIsDirty/status/887839512864444416
Jacks1963;2017-07-20 17:22;0;0;"Team Trump Used Obamacare Money to Run Ads Against It http://a.msn.com/01/en-us/AAotN6G?ocid=st …";;;;"888147086679490560";https://twitter.com/Jacks1963/status/888147086679490560
